Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 8 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 17: 50: 44: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-0.8537	-0.8295	-11.6661	 0.5273	 0.1293	-0.0986	 2.4876	-0.6759	-4.0874	89.7699	-1.5306	10.7306	 0.0000	 0.0000	-10.0000	89.3943	 0.0000	 0.0000	 0.8537	 0.8295	 1.6661	-0.3756	-0.1293	 0.0986	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1936	36.7596	38861.9382	 0.4244	 0.0000	-0.8537	-0.8295	-11.6661	 0.5273	 0.1293	-0.0986
-0.3856	-0.7410	-11.5802	 0.4707	 0.2379	-0.0882	 2.4839	-0.6690	-4.0771	89.8192	-1.5406	10.7452	 0.0000	 0.0000	-10.0000	89.4176	 0.0000	 0.0000	 0.3856	 0.7410	 1.5802	-0.4017	-0.2379	 0.0882	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1939	36.7592	38860.5502	 0.4248	 0.0000	-0.3856	-0.7410	-11.5802	 0.4707	 0.2379	-0.0882
-0.6319	-1.0374	-11.5708	 0.5633	 0.2194	-0.1003	 2.4840	-0.6717	-4.0914	89.8278	-1.5415	10.7558	 0.0000	 0.0000	-10.0000	89.4409	 0.0000	 0.0000	 0.6319	 1.0374	 1.5708	-0.3869	-0.2194	 0.1003	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1938	36.7597	38858.9314	 0.4252	 0.0000	-0.6319	-1.0374	-11.5708	 0.5633	 0.2194	-0.1003
-0.9867	-1.2773	-13.6856	 0.6859	 0.0447	-0.0885	 2.4827	-0.6671	-4.0891	89.8623	-1.5439	10.7884	 0.0000	 0.0000	-10.0000	89.4632	 0.0000	 0.0000	 0.9867	 1.2773	 3.6856	-0.3992	-0.0447	 0.0885	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1932	36.7592	38857.9181	 0.4256	 0.0000	-0.9867	-1.2773	-13.6856	 0.6859	 0.0447	-0.0885
-0.3121	-0.3188	-14.8541	 0.3488	 0.2753	-0.1292	 2.4860	-0.6680	-4.0904	89.8693	-1.5511	10.7799	 0.0000	 0.0000	-10.0000	89.4853	 0.0000	 0.0000	 0.3121	 0.3188	 4.8541	-0.3839	-0.2753	 0.1292	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1936	36.7582	38855.8908	 0.4260	 0.0000	-0.3121	-0.3188	-14.8541	 0.3488	 0.2753	-0.1292
-1.0743	-0.5858	-10.7221	 0.4500	 0.0742	-0.0880	 2.4780	-0.6735	-4.0860	89.8920	-1.5554	10.7924	 0.0000	 0.0000	-10.0000	89.5070	 0.0000	 0.0000	 1.0743	 0.5858	 0.7221	-0.3851	-0.0742	 0.0880	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1936	36.7575	38854.2248	 0.4264	 0.0000	-1.0743	-0.5858	-10.7221	 0.4500	 0.0742	-0.0880
-1.0093	-0.7688	-11.8254	 0.5132	 0.1307	-0.0675	 2.4815	-0.6583	-4.0811	89.9459	-1.5587	10.7920	 0.0000	 0.0000	-10.0000	89.5280	 0.0000	 0.0000	 1.0093	 0.7688	 1.8254	-0.4179	-0.1307	 0.0675	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1936	36.7580	38852.9683	 0.4268	 0.0000	-1.0093	-0.7688	-11.8254	 0.5132	 0.1307	-0.0675
-0.8579	-0.8687	-10.8563	 0.4616	 0.0622	-0.0629	 2.4790	-0.6641	-4.0776	89.9417	-1.5610	10.7879	 0.0000	 0.0000	-10.0000	89.5491	 0.0000	 0.0000	 0.8579	 0.8687	 0.8563	-0.3926	-0.0622	 0.0629	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1945	36.7575	38851.3315	 0.4272	 0.0000	-0.8579	-0.8687	-10.8563	 0.4616	 0.0622	-0.0629
-2.6410	 0.3357	-1.4096	 0.2945	-0.5008	-0.0151	 2.4910	-0.6644	-4.0745	89.9934	-1.5642	10.8129	 0.0000	 0.0000	-10.0000	89.5690	 0.0000	 0.0000	 2.6410	-0.3357	-8.5904	-0.4244	 0.5008	 0.0151	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1945	36.7572	38850.0242	 0.4276	 0.0000	-2.6410	 0.3357	-1.4096	 0.2945	-0.5008	-0.0151
-0.4536	-1.0713	-12.5914	 0.4934	 0.2569	-0.0907	 2.4860	-0.6676	-4.0812	89.9835	-1.5697	10.8264	 0.0000	 0.0000	-10.0000	89.5889	 0.0000	 0.0000	 0.4536	 1.0713	 2.5914	-0.3946	-0.2569	 0.0907	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1940	36.7562	38848.5701	 0.4280	 0.0000	-0.4536	-1.0713	-12.5914	 0.4934	 0.2569	-0.0907
-0.7410	-0.4254	-12.7996	 0.4592	 0.0956	-0.1004	 2.4919	-0.6672	-4.0819	90.0411	-1.5694	10.8455	 0.0000	 0.0000	-10.0000	89.6082	 0.0000	 0.0000	 0.7410	 0.4254	 2.7996	-0.4329	-0.0956	 0.1004	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1938	36.7572	38847.8353	 0.4284	 0.0000	-0.7410	-0.4254	-12.7996	 0.4592	 0.0956	-0.1004
-0.9259	-0.6463	-8.5349	 0.4721	 0.0843	-0.0803	 2.5008	-0.6761	-4.0745	90.0466	-1.5770	10.8706	 0.0000	 0.0000	-10.0000	89.6269	 0.0000	 0.0000	 0.9259	 0.6463	-1.4651	-0.4197	-0.0843	 0.0803	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1938	36.7569	38846.6138	 0.4288	 0.0000	-0.9259	-0.6463	-8.5349	 0.4721	 0.0843	-0.0803
-1.0342	-0.8928	-11.6440	 0.5327	 0.0731	-0.1180	 2.5057	-0.6796	-4.0785	90.0598	-1.5829	10.8746	 0.0000	 0.0000	-10.0000	89.6456	 0.0000	 0.0000	 1.0342	 0.8928	 1.6440	-0.4142	-0.0731	 0.1180	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1926	36.7585	38845.4948	 0.4292	 0.0000	-1.0342	-0.8928	-11.6440	 0.5327	 0.0731	-0.1180
-0.2541	-0.0710	-10.6665	 0.2848	 0.2299	-0.0830	 2.4949	-0.6823	-4.0660	90.0873	-1.5843	10.8854	 0.0000	 0.0000	-10.0000	89.6632	 0.0000	 0.0000	 0.2541	 0.0710	 0.6665	-0.4240	-0.2299	 0.0830	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1930	36.7595	38844.3301	 0.4296	 0.0000	-0.2541	-0.0710	-10.6665	 0.2848	 0.2299	-0.0830
-0.2694	-0.3217	-9.8046	 0.4192	 0.2487	-0.0864	 2.4931	-0.6767	-4.0715	90.0742	-1.5861	10.8881	 0.0000	 0.0000	-10.0000	89.6809	 0.0000	 0.0000	 0.2694	 0.3217	-0.1954	-0.3933	-0.2487	 0.0864	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1926	36.7597	38843.5172	 0.4300	 0.0000	-0.2694	-0.3217	-9.8046	 0.4192	 0.2487	-0.0864
-0.5813	-0.8044	-11.7629	 0.5740	 0.1711	-0.0809	 2.5014	-0.6822	-4.0746	90.1100	-1.5916	10.8913	 0.0000	 0.0000	-10.0000	89.6978	 0.0000	 0.0000	 0.5813	 0.8044	 1.7629	-0.4122	-0.1711	 0.0809	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1929	36.7602	38843.1992	 0.4304	 0.0000	-0.5813	-0.8044	-11.7629	 0.5740	 0.1711	-0.0809
-0.8984	-0.3823	-9.7799	 0.4015	 0.0552	-0.0913	 2.4986	-0.6858	-4.0710	90.1343	-1.5903	10.9041	 0.0000	 0.0000	-10.0000	89.7143	 0.0000	 0.0000	 0.8984	 0.3823	-0.2201	-0.4201	-0.0552	 0.0913	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1930	36.7604	38842.4234	 0.4308	 0.0000	-0.8984	-0.3823	-9.7799	 0.4015	 0.0552	-0.0913
-0.5070	-0.1744	-9.9454	 0.3136	 0.2198	-0.0432	 2.5112	-0.6986	-4.0781	90.1035	-1.5958	10.9094	 0.0000	 0.0000	-10.0000	89.7305	 0.0000	 0.0000	 0.5070	 0.1744	-0.0546	-0.3730	-0.2198	 0.0432	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1931	36.7607	38841.1529	 0.4312	 0.0000	-0.5070	-0.1744	-9.9454	 0.3136	 0.2198	-0.0432
-1.0199	-0.2588	-10.9488	 0.3845	 0.0147	-0.0760	 2.5070	-0.6925	-4.0748	90.1686	-1.5953	10.9401	 0.0000	 0.0000	-10.0000	89.7459	 0.0000	 0.0000	 1.0199	 0.2588	 0.9488	-0.4227	-0.0147	 0.0760	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1936	36.7606	38840.2751	 0.4316	 0.0000	-1.0199	-0.2588	-10.9488	 0.3845	 0.0147	-0.0760
-1.3851	-0.0018	-9.6903	 0.3357	-0.0127	-0.0912	 2.5171	-0.6924	-4.0734	90.1534	-1.5986	10.9570	 0.0000	 0.0000	-10.0000	89.7613	 0.0000	 0.0000	 1.3851	 0.0018	-0.3097	-0.3921	 0.0127	 0.0912	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1937	36.7608	38839.8836	 0.4320	 0.0000	-1.3851	-0.0018	-9.6903	 0.3357	-0.0127	-0.0912
-0.8125	-0.3094	-11.8630	 0.3617	 0.1151	-0.0578	 2.5072	-0.6889	-4.0714	90.2048	-1.6076	10.9608	 0.0000	 0.0000	-10.0000	89.7758	 0.0000	 0.0000	 0.8125	 0.3094	 1.8630	-0.4291	-0.1151	 0.0578	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1942	36.7601	38839.5210	 0.4324	 0.0000	-0.8125	-0.3094	-11.8630	 0.3617	 0.1151	-0.0578
-0.0250	-0.2149	-9.8224	 0.3507	 0.3888	-0.0878	 2.5263	-0.7036	-4.0779	90.1817	-1.6105	10.9549	 0.0000	 0.0000	-10.0000	89.7900	 0.0000	 0.0000	 0.0250	 0.2149	-0.1776	-0.3917	-0.3888	 0.0878	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1935	36.7600	38837.7612	 0.4328	 0.0000	-0.0250	-0.2149	-9.8224	 0.3507	 0.3888	-0.0878
-2.2474	 0.7322	-4.5347	 0.2836	-0.3897	 0.0179	 2.5220	-0.7064	-4.0681	90.2255	-1.6151	10.9611	 0.0000	 0.0000	-10.0000	89.8039	 0.0000	 0.0000	 2.2474	-0.7322	-5.4653	-0.4216	 0.3897	-0.0179	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1946	36.7605	38836.7037	 0.4332	 0.0000	-2.2474	 0.7322	-4.5347	 0.2836	-0.3897	 0.0179
-0.5988	-0.1580	-11.6942	 0.3158	 0.2261	-0.0990	 2.5345	-0.7071	-4.0711	90.2284	-1.6199	10.9697	 0.0000	 0.0000	-10.0000	89.8170	 0.0000	 0.0000	 0.5988	 0.1580	 1.6942	-0.4114	-0.2261	 0.0990	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1955	36.7603	38836.5345	 0.4336	 0.0000	-0.5988	-0.1580	-11.6942	 0.3158	 0.2261	-0.0990
-0.2993	-0.6934	-11.7159	 0.4904	 0.2782	-0.0997	 2.5401	-0.7099	-4.0678	90.2618	-1.6277	10.9860	 0.0000	 0.0000	-10.0000	89.8301	 0.0000	 0.0000	 0.2993	 0.6934	 1.7159	-0.4317	-0.2782	 0.0997	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1954	36.7600	38836.3290	 0.4340	 0.0000	-0.2993	-0.6934	-11.7159	 0.4904	 0.2782	-0.0997
-0.5270	-0.9482	-11.8826	 0.5586	 0.2107	-0.1006	 2.5369	-0.7094	-4.0721	90.2752	-1.6328	11.0104	 0.0000	 0.0000	-10.0000	89.8422	 0.0000	 0.0000	 0.5270	 0.9482	 1.8826	-0.4330	-0.2107	 0.1006	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1956	36.7596	38836.2760	 0.4344	 0.0000	-0.5270	-0.9482	-11.8826	 0.5586	 0.2107	-0.1006
-0.9327	-0.7143	-12.7984	 0.5163	 0.0077	-0.0821	 2.5426	-0.7201	-4.0755	90.2699	-1.6441	11.0289	 0.0000	 0.0000	-10.0000	89.8541	 0.0000	 0.0000	 0.9327	 0.7143	 2.7984	-0.4157	-0.0077	 0.0821	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1956	36.7603	38836.2038	 0.4348	 0.0000	-0.9327	-0.7143	-12.7984	 0.5163	 0.0077	-0.0821
-0.6848	-0.5009	-8.6877	 0.4340	 0.0819	-0.0674	 2.5376	-0.7220	-4.0740	90.2921	-1.6498	11.0305	 0.0000	 0.0000	-10.0000	89.8656	 0.0000	 0.0000	 0.6848	 0.5009	-1.3123	-0.4265	-0.0819	 0.0674	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1958	36.7601	38836.1999	 0.4352	 0.0000	-0.6848	-0.5009	-8.6877	 0.4340	 0.0819	-0.0674
-0.9044	-0.6059	-10.7024	 0.4850	 0.0642	-0.0624	 2.5409	-0.7229	-4.0707	90.3042	-1.6526	11.0528	 0.0000	 0.0000	-10.0000	89.8764	 0.0000	 0.0000	 0.9044	 0.6059	 0.7024	-0.4278	-0.0642	 0.0624	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1953	36.7597	38836.0072	 0.4356	 0.0000	-0.9044	-0.6059	-10.7024	 0.4850	 0.0642	-0.0624
-1.0964	-0.2793	-10.7873	 0.3874	 0.0050	-0.0651	 2.5590	-0.7353	-4.0675	90.2890	-1.6631	11.0447	 0.0000	 0.0000	-10.0000	89.8872	 0.0000	 0.0000	 1.0964	 0.2793	 0.7873	-0.4018	-0.0050	 0.0651	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1952	36.7603	38836.2397	 0.4360	 0.0000	-1.0964	-0.2793	-10.7873	 0.3874	 0.0050	-0.0651
-0.6213	-0.9429	-11.9710	 0.5998	 0.1813	-0.1319	 2.5507	-0.7313	-4.0721	90.3174	-1.6629	11.0693	 0.0000	 0.0000	-10.0000	89.8969	 0.0000	 0.0000	 0.6213	 0.9429	 1.9710	-0.4205	-0.1813	 0.1319	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1947	36.7600	38836.5721	 0.4364	 0.0000	-0.6213	-0.9429	-11.9710	 0.5998	 0.1813	-0.1319
-0.7331	-0.8304	-11.8266	 0.5246	 0.1256	-0.1066	 2.5574	-0.7365	-4.0714	90.3499	-1.6581	11.0786	 0.0000	 0.0000	-10.0000	89.9066	 0.0000	 0.0000	 0.7331	 0.8304	 1.8266	-0.4432	-0.1256	 0.1066	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1953	36.7597	38837.3457	 0.4368	 0.0000	-0.7331	-0.8304	-11.8266	 0.5246	 0.1256	-0.1066
-0.3634	-0.9209	-13.7465	 0.5736	 0.2409	-0.1033	 2.5645	-0.7345	-4.0733	90.3425	-1.6634	11.0955	 0.0000	 0.0000	-10.0000	89.9157	 0.0000	 0.0000	 0.3634	 0.9209	 3.7465	-0.4268	-0.2409	 0.1033	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1958	36.7592	38838.0567	 0.4372	 0.0000	-0.3634	-0.9209	-13.7465	 0.5736	 0.2409	-0.1033
-0.9224	 0.0568	-8.4813	 0.3295	 0.0363	-0.0747	 2.5602	-0.7075	-4.0739	90.3140	-1.6691	11.0980	 0.0000	 0.0000	-10.0000	89.9242	 0.0000	 0.0000	 0.9224	-0.0568	-1.5187	-0.3897	-0.0363	 0.0747	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1958	36.7596	38838.5385	 0.4376	 0.0000	-0.9224	 0.0568	-8.4813	 0.3295	 0.0363	-0.0747
-0.7200	-0.3920	-12.6509	 0.4083	 0.1482	-0.0843	 2.5608	-0.7010	-4.0841	90.3499	-1.6678	11.0938	 0.0000	 0.0000	-10.0000	89.9326	 0.0000	 0.0000	 0.7200	 0.3920	 2.6509	-0.4173	-0.1482	 0.0843	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1958	36.7602	38838.8730	 0.4380	 0.0000	-0.7200	-0.3920	-12.6509	 0.4083	 0.1482	-0.0843
-0.4917	-0.3139	-11.6069	 0.4051	 0.1919	-0.0462	 2.5556	-0.7061	-4.0743	90.3473	-1.6752	11.1084	 0.0000	 0.0000	-10.0000	89.9401	 0.0000	 0.0000	 0.4917	 0.3139	 1.6069	-0.4073	-0.1919	 0.0462	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1949	36.7605	38838.8388	 0.4384	 0.0000	-0.4917	-0.3139	-11.6069	 0.4051	 0.1919	-0.0462
-0.0904	-0.7414	-10.8809	 0.5267	 0.2691	-0.0797	 2.5544	-0.7082	-4.0728	90.3780	-1.6759	11.1252	 0.0000	 0.0000	-10.0000	89.9475	 0.0000	 0.0000	 0.0904	 0.7414	 0.8809	-0.4306	-0.2691	 0.0797	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1952	36.7607	38839.5461	 0.4388	 0.0000	-0.0904	-0.7414	-10.8809	 0.5267	 0.2691	-0.0797
 0.2000	-1.5094	-11.9363	 0.6487	 0.3889	-0.0823	 2.5649	-0.7146	-4.0816	90.3843	-1.6833	11.1274	 0.0000	 0.0000	-10.0000	89.9541	 0.0000	 0.0000	-0.2000	 1.5094	 1.9363	-0.4302	-0.3889	 0.0823	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1952	36.7602	38840.0454	 0.4392	 0.0000	 0.2000	-1.5094	-11.9363	 0.6487	 0.3889	-0.0823
-1.1126	-0.2379	-8.8242	 0.3533	 0.0489	-0.0773	 2.5691	-0.7119	-4.0803	90.3838	-1.6860	11.1309	 0.0000	 0.0000	-10.0000	89.9604	 0.0000	 0.0000	 1.1126	 0.2379	-1.1758	-0.4234	-0.0489	 0.0773	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1952	36.7605	38840.4683	 0.4396	 0.0000	-1.1126	-0.2379	-8.8242	 0.3533	 0.0489	-0.0773
-0.7944	-0.2411	-10.8816	 0.4073	 0.0630	-0.0658	 2.5595	-0.7097	-4.0782	90.3900	-1.6934	11.1348	 0.0000	 0.0000	-10.0000	89.9664	 0.0000	 0.0000	 0.7944	 0.2411	 0.8816	-0.4236	-0.0630	 0.0658	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1954	36.7609	38841.4840	 0.4400	 0.0000	-0.7944	-0.2411	-10.8816	 0.4073	 0.0630	-0.0658
-1.1873	-0.6315	-10.0044	 0.5458	 0.0461	-0.0676	 2.5666	-0.7146	-4.0736	90.4172	-1.6935	11.1416	 0.0000	 0.0000	-10.0000	89.9715	 0.0000	 0.0000	 1.1873	 0.6315	 0.0044	-0.4457	-0.0461	 0.0676	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1952	36.7613	38842.0471	 0.4404	 0.0000	-1.1873	-0.6315	-10.0044	 0.5458	 0.0461	-0.0676
-1.4502	-0.0412	-10.0425	 0.3348	-0.0126	-0.0829	 2.5664	-0.7069	-4.0815	90.4042	-1.6948	11.1669	 0.0000	 0.0000	-10.0000	89.9767	 0.0000	 0.0000	 1.4502	 0.0412	 0.0425	-0.4275	 0.0126	 0.0829	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1951	36.7614	38842.1141	 0.4408	 0.0000	-1.4502	-0.0412	-10.0425	 0.3348	-0.0126	-0.0829
-1.6412	 0.0831	-7.7677	 0.3384	-0.1941	-0.0568	 2.5613	-0.7041	-4.0775	90.3810	-1.7055	11.1566	 0.0000	 0.0000	-10.0000	89.9809	 0.0000	 0.0000	 1.6412	-0.0831	-2.2323	-0.4002	 0.1941	 0.0568	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1949	36.7605	38842.4111	 0.4412	 0.0000	-1.6412	 0.0831	-7.7677	 0.3384	-0.1941	-0.0568
-0.8470	-0.1918	-10.9556	 0.3690	 0.0765	-0.0814	 2.5545	-0.6923	-4.0848	90.4154	-1.7037	11.1830	 0.0000	 0.0000	-10.0000	89.9849	 0.0000	 0.0000	 0.8470	 0.1918	 0.9556	-0.4305	-0.0765	 0.0814	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1949	36.7609	38842.9751	 0.4416	 0.0000	-0.8470	-0.1918	-10.9556	 0.3690	 0.0765	-0.0814
-1.0490	 0.5864	-9.7847	 0.1953	 0.0089	-0.0724	 2.5539	-0.6989	-4.0733	90.4107	-1.7049	11.2009	 0.0000	 0.0000	-10.0000	89.9885	 0.0000	 0.0000	 1.0490	-0.5864	-0.2153	-0.4223	-0.0089	 0.0724	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1953	36.7606	38843.1170	 0.4420	 0.0000	-1.0490	 0.5864	-9.7847	 0.1953	 0.0089	-0.0724
-0.3159	-0.4342	-6.7780	 0.4587	 0.2833	-0.0871	 2.5609	-0.6979	-4.0742	90.4420	-1.7122	11.2095	 0.0000	 0.0000	-10.0000	89.9913	 0.0000	 0.0000	 0.3159	 0.4342	-3.2220	-0.4507	-0.2833	 0.0871	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1947	36.7604	38843.3805	 0.4424	 0.0000	-0.3159	-0.4342	-6.7780	 0.4587	 0.2833	-0.0871
-0.8722	-0.2857	-9.8272	 0.4117	 0.0914	-0.0817	 2.5625	-0.6870	-4.0808	90.4100	-1.7102	11.2088	 0.0000	 0.0000	-10.0000	89.9942	 0.0000	 0.0000	 0.8722	 0.2857	-0.1728	-0.4159	-0.0914	 0.0817	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1947	36.7592	38843.6266	 0.4428	 0.0000	-0.8722	-0.2857	-9.8272	 0.4117	 0.0914	-0.0817
-0.5534	-0.8078	-11.9691	 0.5223	 0.1331	-0.1019	 2.5590	-0.6784	-4.0681	90.4253	-1.7132	11.2053	 0.0000	 0.0000	-10.0000	89.9960	 0.0000	 0.0000	 0.5534	 0.8078	 1.9691	-0.4293	-0.1331	 0.1019	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1946	36.7597	38843.8683	 0.4432	 0.0000	-0.5534	-0.8078	-11.9691	 0.5223	 0.1331	-0.1019
-0.0355	-0.8784	-13.0621	 0.4877	 0.3399	-0.0913	 2.5606	-0.6698	-4.0871	90.4403	-1.7125	11.2118	 0.0000	 0.0000	-10.0000	89.9977	 0.0000	 0.0000	 0.0355	 0.8784	 3.0621	-0.4426	-0.3399	 0.0913	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1940	36.7597	38843.7094	 0.4436	 0.0000	-0.0355	-0.8784	-13.0621	 0.4877	 0.3399	-0.0913
