Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 4 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 16: 9: 59: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
 0.7021	 0.0145	-6.7647	 0.2837	-0.1428	 0.0163	 2.6594	-0.3728	-4.6480	73.7787	-0.6260	13.5449	 0.0000	 0.0000	-10.0000	73.5884	 0.0000	 0.0000	-0.7021	-0.0145	-3.2353	-0.1903	 0.1428	-0.0163	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0817	36.7898	39054.0804	 0.6648	 0.0000	 0.7021	 0.0145	-6.7647	 0.2837	-0.1428	 0.0163
 0.1842	 0.0743	-7.7079	 0.2672	-0.3446	 0.0038	 2.6543	-0.3754	-4.6500	73.6655	-0.6199	13.5468	 0.0000	 0.0000	-10.0000	73.4761	 0.0000	 0.0000	-0.1842	-0.0743	-2.2921	-0.1894	 0.3446	-0.0038	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0817	36.7891	39054.7424	 0.6652	 0.0000	 0.1842	 0.0743	-7.7079	 0.2672	-0.3446	 0.0038
 0.3555	 0.1394	-9.7217	 0.2068	-0.2379	-0.0143	 2.6575	-0.3740	-4.6440	73.5288	-0.6137	13.5520	 0.0000	 0.0000	-10.0000	73.3638	 0.0000	 0.0000	-0.3555	-0.1394	-0.2783	-0.1650	 0.2379	 0.0143	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0824	36.7895	39055.4305	 0.6656	 0.0000	 0.3555	 0.1394	-9.7217	 0.2068	-0.2379	-0.0143
 0.6740	 0.0731	-4.4286	 0.1883	-0.1358	-0.0221	 2.6560	-0.3707	-4.6504	73.4216	-0.6059	13.5514	 0.0000	 0.0000	-10.0000	73.2510	 0.0000	 0.0000	-0.6740	-0.0731	-5.5714	-0.1706	 0.1358	 0.0221	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0829	36.7899	39055.9207	 0.6660	 0.0000	 0.6740	 0.0731	-4.4286	 0.1883	-0.1358	-0.0221
 0.1383	 0.4636	-8.5388	 0.1765	-0.3794	-0.0044	 2.6590	-0.3731	-4.6528	73.2996	-0.6030	13.5405	 0.0000	 0.0000	-10.0000	73.1380	 0.0000	 0.0000	-0.1383	-0.4636	-1.4612	-0.1615	 0.3794	 0.0044	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0827	36.7902	39056.2111	 0.6664	 0.0000	 0.1383	 0.4636	-8.5388	 0.1765	-0.3794	-0.0044
 0.4943	 0.2224	-7.3341	 0.1728	-0.2360	-0.0200	 2.6586	-0.3767	-4.6460	73.1816	-0.6100	13.5437	 0.0000	 0.0000	-10.0000	73.0248	 0.0000	 0.0000	-0.4943	-0.2224	-2.6659	-0.1567	 0.2360	 0.0200	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0830	36.7907	39056.4994	 0.6668	 0.0000	 0.4943	 0.2224	-7.3341	 0.1728	-0.2360	-0.0200
 0.1794	 0.6094	-6.7020	 0.1190	-0.3561	-0.0056	 2.6620	-0.3661	-4.6520	73.0606	-0.5956	13.5398	 0.0000	 0.0000	-10.0000	72.9111	 0.0000	 0.0000	-0.1794	-0.6094	-3.2980	-0.1495	 0.3561	 0.0056	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0826	36.7916	39056.5268	 0.6672	 0.0000	 0.1794	 0.6094	-6.7020	 0.1190	-0.3561	-0.0056
 0.1512	 0.7198	-8.6532	 0.0928	-0.3474	 0.0056	 2.6612	-0.3625	-4.6423	72.9578	-0.5876	13.5479	 0.0000	 0.0000	-10.0000	72.7974	 0.0000	 0.0000	-0.1512	-0.7198	-1.3468	-0.1604	 0.3474	-0.0056	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0827	36.7915	39056.2959	 0.6676	 0.0000	 0.1512	 0.7198	-8.6532	 0.0928	-0.3474	 0.0056
 0.5222	 0.5491	-7.6150	 0.0864	-0.2779	 0.0010	 2.6699	-0.3708	-4.6429	72.8709	-0.5858	13.5445	 0.0000	 0.0000	-10.0000	72.6831	 0.0000	 0.0000	-0.5222	-0.5491	-2.3850	-0.1878	 0.2779	-0.0010	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0819	36.7911	39056.3151	 0.6680	 0.0000	 0.5222	 0.5491	-7.6150	 0.0864	-0.2779	 0.0010
 0.2340	 0.2650	-8.6446	 0.1928	-0.2881	 0.0059	 2.6611	-0.3715	-4.6580	72.7321	-0.5783	13.5453	 0.0000	 0.0000	-10.0000	72.5687	 0.0000	 0.0000	-0.2340	-0.2650	-1.3554	-0.1634	 0.2881	-0.0059	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0824	36.7911	39056.4945	 0.6684	 0.0000	 0.2340	 0.2650	-8.6446	 0.1928	-0.2881	 0.0059
 0.4392	 0.2226	-7.5538	 0.2340	-0.1709	 0.0059	 2.6638	-0.3731	-4.6535	72.5868	-0.5585	13.5413	 0.0000	 0.0000	-10.0000	72.4540	 0.0000	 0.0000	-0.4392	-0.2226	-2.4462	-0.1328	 0.1709	-0.0059	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0828	36.7899	39055.9360	 0.6688	 0.0000	 0.4392	 0.2226	-7.5538	 0.2340	-0.1709	 0.0059
-0.0719	 0.4300	-8.6453	 0.1391	-0.4016	 0.0284	 2.6722	-0.3743	-4.6537	72.4892	-0.5574	13.5571	 0.0000	 0.0000	-10.0000	72.3389	 0.0000	 0.0000	 0.0719	-0.4300	-1.3547	-0.1503	 0.4016	-0.0284	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0830	36.7898	39056.2869	 0.6692	 0.0000	-0.0719	 0.4300	-8.6453	 0.1391	-0.4016	 0.0284
 0.2734	 0.6974	-8.5569	 0.0896	-0.3503	 0.0070	 2.6773	-0.3764	-4.6567	72.3860	-0.5507	13.5626	 0.0000	 0.0000	-10.0000	72.2238	 0.0000	 0.0000	-0.2734	-0.6974	-1.4431	-0.1622	 0.3503	-0.0070	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0827	36.7900	39056.1636	 0.6696	 0.0000	 0.2734	 0.6974	-8.5569	 0.0896	-0.3503	 0.0070
 0.2925	 0.2582	-6.4926	 0.1935	-0.2798	 0.0281	 2.6785	-0.3760	-4.6618	72.2545	-0.5365	13.5656	 0.0000	 0.0000	-10.0000	72.1080	 0.0000	 0.0000	-0.2925	-0.2582	-3.5074	-0.1465	 0.2798	-0.0281	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0834	36.7905	39056.5169	 0.6700	 0.0000	 0.2925	 0.2582	-6.4926	 0.1935	-0.2798	 0.0281
 0.5183	 0.5073	-7.6990	 0.0709	-0.2026	 0.0190	 2.6790	-0.3742	-4.6605	72.1337	-0.5249	13.5625	 0.0000	 0.0000	-10.0000	71.9922	 0.0000	 0.0000	-0.5183	-0.5073	-2.3010	-0.1415	 0.2026	-0.0190	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0837	36.7912	39057.3613	 0.6704	 0.0000	 0.5183	 0.5073	-7.6990	 0.0709	-0.2026	 0.0190
-0.1272	 0.6489	-6.4298	 0.0474	-0.3988	 0.0071	 2.6809	-0.3797	-4.6600	72.0205	-0.5225	13.5739	 0.0000	 0.0000	-10.0000	71.8761	 0.0000	 0.0000	 0.1272	-0.6489	-3.5702	-0.1444	 0.3988	-0.0071	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0843	36.7912	39057.7640	 0.6708	 0.0000	-0.1272	 0.6489	-6.4298	 0.0474	-0.3988	 0.0071
-0.1303	-0.3812	-8.3612	 0.3169	-0.4338	-0.0280	 2.6865	-0.3722	-4.6647	71.9303	-0.5103	13.5941	 0.0000	 0.0000	-10.0000	71.7596	 0.0000	 0.0000	 0.1303	 0.3812	-1.6388	-0.1707	 0.4338	 0.0280	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0836	36.7914	39057.9424	 0.6712	 0.0000	-0.1303	-0.3812	-8.3612	 0.3169	-0.4338	-0.0280
 0.3796	 0.4851	-5.3854	 0.1181	-0.2519	 0.0053	 2.6893	-0.3806	-4.6700	71.8156	-0.5066	13.5973	 0.0000	 0.0000	-10.0000	71.6430	 0.0000	 0.0000	-0.3796	-0.4851	-4.6146	-0.1726	 0.2519	-0.0053	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0843	36.7917	39058.2962	 0.6716	 0.0000	 0.3796	 0.4851	-5.3854	 0.1181	-0.2519	 0.0053
 0.5903	 0.1101	-9.5572	 0.1940	-0.1890	-0.0114	 2.6848	-0.3745	-4.6722	71.6924	-0.5071	13.6104	 0.0000	 0.0000	-10.0000	71.5259	 0.0000	 0.0000	-0.5903	-0.1101	-0.4428	-0.1665	 0.1890	 0.0114	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0840	36.7931	39058.9061	 0.6720	 0.0000	 0.5903	 0.1101	-9.5572	 0.1940	-0.1890	-0.0114
-0.1215	 0.1363	-6.6247	 0.2184	-0.3766	-0.0260	 2.6889	-0.3719	-4.6726	71.5506	-0.4943	13.5935	 0.0000	 0.0000	-10.0000	71.4087	 0.0000	 0.0000	 0.1215	-0.1363	-3.3753	-0.1419	 0.3766	 0.0260	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0844	36.7928	39059.7001	 0.6724	 0.0000	-0.1215	 0.1363	-6.6247	 0.2184	-0.3766	-0.0260
-0.5381	 0.3576	-8.6056	 0.1328	-0.5340	-0.0084	 2.6793	-0.3763	-4.6761	71.4626	-0.4844	13.5977	 0.0000	 0.0000	-10.0000	71.2911	 0.0000	 0.0000	 0.5381	-0.3576	-1.3944	-0.1715	 0.5340	 0.0084	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0837	36.7929	39060.1542	 0.6728	 0.0000	-0.5381	 0.3576	-8.6056	 0.1328	-0.5340	-0.0084
 0.3925	-0.0646	-9.8886	 0.2306	-0.2998	 0.0293	 2.6831	-0.3794	-4.6844	71.3257	-0.4744	13.6185	 0.0000	 0.0000	-10.0000	71.1733	 0.0000	 0.0000	-0.3925	 0.0646	-0.1114	-0.1524	 0.2998	-0.0293	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0839	36.7924	39060.3461	 0.6732	 0.0000	 0.3925	-0.0646	-9.8886	 0.2306	-0.2998	 0.0293
 0.6665	 0.6125	-6.7726	 0.0641	-0.1811	 0.0081	 2.6852	-0.3829	-4.6769	71.2134	-0.4709	13.6147	 0.0000	 0.0000	-10.0000	71.0554	 0.0000	 0.0000	-0.6665	-0.6125	-3.2274	-0.1581	 0.1811	-0.0081	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0825	36.7912	39060.0037	 0.6736	 0.0000	 0.6665	 0.6125	-6.7726	 0.0641	-0.1811	 0.0081
 1.2810	-0.0037	-8.7332	 0.2320	-0.0662	 0.0265	 2.6780	-0.3797	-4.6837	71.0878	-0.4640	13.6160	 0.0000	 0.0000	-10.0000	70.9369	 0.0000	 0.0000	-1.2810	 0.0037	-1.2668	-0.1509	 0.0662	-0.0265	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0825	36.7917	39060.0237	 0.6740	 0.0000	 1.2810	-0.0037	-8.7332	 0.2320	-0.0662	 0.0265
-0.0719	 0.7685	-6.6492	 0.0681	-0.4229	 0.0186	 2.6781	-0.3852	-4.6893	70.9577	-0.4470	13.6323	 0.0000	 0.0000	-10.0000	70.8184	 0.0000	 0.0000	 0.0719	-0.7685	-3.3508	-0.1393	 0.4229	-0.0186	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0824	36.7919	39059.8858	 0.6744	 0.0000	-0.0719	 0.7685	-6.6492	 0.0681	-0.4229	 0.0186
 1.5323	-0.2615	-10.6842	 0.1909	 0.1576	-0.0296	 2.6876	-0.3830	-4.6852	70.8305	-0.4473	13.6257	 0.0000	 0.0000	-10.0000	70.6994	 0.0000	 0.0000	-1.5323	 0.2615	 0.6842	-0.1311	-0.1576	 0.0296	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0818	36.7908	39060.2888	 0.6748	 0.0000	 1.5323	-0.2615	-10.6842	 0.1909	 0.1576	-0.0296
 0.9114	 0.1823	-10.6210	 0.1869	-0.0957	-0.0133	 2.6910	-0.3892	-4.6855	70.7377	-0.4319	13.6555	 0.0000	 0.0000	-10.0000	70.5803	 0.0000	 0.0000	-0.9114	-0.1823	 0.6210	-0.1574	 0.0957	 0.0133	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0820	36.7906	39060.8113	 0.6752	 0.0000	 0.9114	 0.1823	-10.6210	 0.1869	-0.0957	-0.0133
 0.4580	-0.1619	-8.4822	 0.2117	-0.2344	-0.0069	 2.6887	-0.3897	-4.6890	70.5839	-0.4339	13.6423	 0.0000	 0.0000	-10.0000	70.4609	 0.0000	 0.0000	-0.4580	 0.1619	-1.5178	-0.1230	 0.2344	 0.0069	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0819	36.7916	39061.4288	 0.6756	 0.0000	 0.4580	-0.1619	-8.4822	 0.2117	-0.2344	-0.0069
 1.5061	 0.2990	-9.6649	 0.0822	 0.0561	-0.0287	 2.6828	-0.3927	-4.6897	70.4884	-0.4195	13.6543	 0.0000	 0.0000	-10.0000	70.3411	 0.0000	 0.0000	-1.5061	-0.2990	-0.3351	-0.1473	-0.0561	 0.0287	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0819	36.7910	39061.4808	 0.6760	 0.0000	 1.5061	 0.2990	-9.6649	 0.0822	 0.0561	-0.0287
 0.7352	 0.7467	-6.6036	 0.0279	-0.1221	-0.0036	 2.6999	-0.3976	-4.6861	70.3781	-0.4115	13.6709	 0.0000	 0.0000	-10.0000	70.2214	 0.0000	 0.0000	-0.7352	-0.7467	-3.3964	-0.1568	 0.1221	 0.0036	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0830	36.7907	39061.9475	 0.6764	 0.0000	 0.7352	 0.7467	-6.6036	 0.0279	-0.1221	-0.0036
 1.0619	-0.1174	-9.7171	 0.2306	 0.0291	-0.0185	 2.6958	-0.3928	-4.6994	70.2540	-0.4077	13.6551	 0.0000	 0.0000	-10.0000	70.1010	 0.0000	 0.0000	-1.0619	 0.1174	-0.2829	-0.1530	-0.0291	 0.0185	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0826	36.7908	39062.0849	 0.6768	 0.0000	 1.0619	-0.1174	-9.7171	 0.2306	 0.0291	-0.0185
 0.1802	 0.1210	-7.8446	 0.1544	-0.3381	-0.0083	 2.6895	-0.4019	-4.6960	70.1213	-0.3956	13.6773	 0.0000	 0.0000	-10.0000	69.9806	 0.0000	 0.0000	-0.1802	-0.1210	-2.1554	-0.1408	 0.3381	 0.0083	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0810	36.7904	39062.5504	 0.6772	 0.0000	 0.1802	 0.1210	-7.8446	 0.1544	-0.3381	-0.0083
 0.4900	 0.1190	-9.8465	 0.2044	-0.1641	 0.0159	 2.6808	-0.3920	-4.6901	70.0104	-0.3963	13.6701	 0.0000	 0.0000	-10.0000	69.8599	 0.0000	 0.0000	-0.4900	-0.1190	-0.1535	-0.1505	 0.1641	-0.0159	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0815	36.7906	39063.4593	 0.6776	 0.0000	 0.4900	 0.1190	-9.8465	 0.2044	-0.1641	 0.0159
 0.7806	 0.5043	-9.6308	 0.0366	-0.2019	-0.0042	 2.6736	-0.3864	-4.6925	69.8840	-0.3917	13.6683	 0.0000	 0.0000	-10.0000	69.7388	 0.0000	 0.0000	-0.7806	-0.5043	-0.3692	-0.1452	 0.2019	 0.0042	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0813	36.7899	39063.9559	 0.6780	 0.0000	 0.7806	 0.5043	-9.6308	 0.0366	-0.2019	-0.0042
 0.7094	 0.5799	-9.6357	 0.0178	-0.1439	 0.0085	 2.6665	-0.3898	-4.7010	69.7335	-0.3843	13.6466	 0.0000	 0.0000	-10.0000	69.6178	 0.0000	 0.0000	-0.7094	-0.5799	-0.3643	-0.1157	 0.1439	-0.0085	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0812	36.7900	39064.2885	 0.6784	 0.0000	 0.7094	 0.5799	-9.6357	 0.0178	-0.1439	 0.0085
 0.6052	-0.0736	-8.6548	 0.2061	-0.2166	 0.0091	 2.6604	-0.3775	-4.7040	69.6078	-0.3734	13.6301	 0.0000	 0.0000	-10.0000	69.4961	 0.0000	 0.0000	-0.6052	 0.0736	-1.3452	-0.1117	 0.2166	-0.0091	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0813	36.7900	39064.8171	 0.6788	 0.0000	 0.6052	-0.0736	-8.6548	 0.2061	-0.2166	 0.0091
 0.4885	 0.0627	-6.7515	 0.1679	-0.2710	 0.0136	 2.6610	-0.3882	-4.6960	69.4764	-0.3689	13.6429	 0.0000	 0.0000	-10.0000	69.3744	 0.0000	 0.0000	-0.4885	-0.0627	-3.2485	-0.1020	 0.2710	-0.0136	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0815	36.7903	39065.9028	 0.6792	 0.0000	 0.4885	 0.0627	-6.7515	 0.1679	-0.2710	 0.0136
 0.3968	 0.2604	-8.9124	 0.0853	-0.2612	 0.0160	 2.6553	-0.3934	-4.6996	69.3545	-0.3630	13.6392	 0.0000	 0.0000	-10.0000	69.2524	 0.0000	 0.0000	-0.3968	-0.2604	-1.0876	-0.1021	 0.2612	-0.0160	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0806	36.7905	39066.3361	 0.6796	 0.0000	 0.3968	 0.2604	-8.9124	 0.0853	-0.2612	 0.0160
 0.0030	 0.0221	-9.8233	 0.1553	-0.3940	 0.0061	 2.6406	-0.3872	-4.7100	69.2766	-0.3489	13.6284	 0.0000	 0.0000	-10.0000	69.1301	 0.0000	 0.0000	-0.0030	-0.0221	-0.1767	-0.1465	 0.3940	-0.0061	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0813	36.7911	39066.4870	 0.6800	 0.0000	 0.0030	 0.0221	-9.8233	 0.1553	-0.3940	 0.0061
 0.2251	 0.2317	-6.7938	 0.0907	-0.3372	 0.0145	 2.6476	-0.3905	-4.7045	69.1307	-0.3443	13.6381	 0.0000	 0.0000	-10.0000	69.0078	 0.0000	 0.0000	-0.2251	-0.2317	-3.2062	-0.1229	 0.3372	-0.0145	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0816	36.7915	39066.3752	 0.6804	 0.0000	 0.2251	 0.2317	-6.7938	 0.0907	-0.3372	 0.0145
 0.4572	 0.0780	-7.7459	 0.1659	-0.2071	 0.0257	 2.6473	-0.3914	-4.7098	69.0043	-0.3381	13.6504	 0.0000	 0.0000	-10.0000	68.8849	 0.0000	 0.0000	-0.4572	-0.0780	-2.2541	-0.1195	 0.2071	-0.0257	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0813	36.7914	39065.9939	 0.6808	 0.0000	 0.4572	 0.0780	-7.7459	 0.1659	-0.2071	 0.0257
 0.5033	-0.1516	-10.7180	 0.1812	-0.2304	 0.0152	 2.6483	-0.3892	-4.7115	68.8697	-0.3339	13.6503	 0.0000	 0.0000	-10.0000	68.7619	 0.0000	 0.0000	-0.5033	 0.1516	 0.7180	-0.1078	 0.2304	-0.0152	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0812	36.7910	39066.1022	 0.6812	 0.0000	 0.5033	-0.1516	-10.7180	 0.1812	-0.2304	 0.0152
 0.4921	 0.1461	-8.5442	 0.1732	-0.2506	 0.0356	 2.6368	-0.3859	-4.7062	68.7520	-0.3229	13.6443	 0.0000	 0.0000	-10.0000	68.6386	 0.0000	 0.0000	-0.4921	-0.1461	-1.4558	-0.1133	 0.2506	-0.0356	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0807	36.7910	39065.7226	 0.6816	 0.0000	 0.4921	 0.1461	-8.5442	 0.1732	-0.2506	 0.0356
 0.2277	 0.0215	-10.6401	 0.1052	-0.2774	-0.0190	 2.6389	-0.3895	-4.7160	68.6286	-0.3147	13.6339	 0.0000	 0.0000	-10.0000	68.5151	 0.0000	 0.0000	-0.2277	-0.0215	 0.6401	-0.1135	 0.2774	 0.0190	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0813	36.7914	39065.4426	 0.6820	 0.0000	 0.2277	 0.0215	-10.6401	 0.1052	-0.2774	-0.0190
 0.7584	-0.9633	-13.0712	 0.4051	-0.1634	 0.0023	 2.6462	-0.3873	-4.7172	68.4984	-0.3130	13.6195	 0.0000	 0.0000	-10.0000	68.3915	 0.0000	 0.0000	-0.7584	 0.9633	 3.0712	-0.1069	 0.1634	-0.0023	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0812	36.7911	39065.3148	 0.6824	 0.0000	 0.7584	-0.9633	-13.0712	 0.4051	-0.1634	 0.0023
 0.7214	 0.4324	-7.8633	 0.0295	-0.2007	 0.0140	 2.6361	-0.3862	-4.7222	68.3846	-0.2982	13.6178	 0.0000	 0.0000	-10.0000	68.2674	 0.0000	 0.0000	-0.7214	-0.4324	-2.1367	-0.1172	 0.2007	-0.0140	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0815	36.7909	39064.5256	 0.6828	 0.0000	 0.7214	 0.4324	-7.8633	 0.0295	-0.2007	 0.0140
 0.9272	-0.4604	-9.8720	 0.2890	-0.0728	-0.0195	 2.6368	-0.3816	-4.7179	68.2804	-0.2919	13.6149	 0.0000	 0.0000	-10.0000	68.1433	 0.0000	 0.0000	-0.9272	 0.4604	-0.1280	-0.1371	 0.0728	 0.0195	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0814	36.7901	39064.2871	 0.6832	 0.0000	 0.9272	-0.4604	-9.8720	 0.2890	-0.0728	-0.0195
 4.2860	-2.4833	-22.3677	 0.6044	 1.0464	-0.1233	 2.6347	-0.3726	-4.7175	68.1276	-0.2910	13.5881	 0.0000	 0.0000	-10.0000	68.0187	 0.0000	 0.0000	-4.2860	 2.4833	12.3677	-0.1089	-1.0464	 0.1233	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0810	36.7903	39063.3533	 0.6836	 0.0000	 4.2860	-2.4833	-22.3677	 0.6044	 1.0464	-0.1233
 0.4849	 0.3940	-10.8568	 0.0203	-0.2506	 0.0255	 2.6256	-0.3711	-4.7165	68.0159	-0.2900	13.5782	 0.0000	 0.0000	-10.0000	67.8940	 0.0000	 0.0000	-0.4849	-0.3940	 0.8568	-0.1218	 0.2506	-0.0255	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0812	36.7911	39062.4223	 0.6840	 0.0000	 0.4849	 0.3940	-10.8568	 0.0203	-0.2506	 0.0255
