Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 8 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 16: 18: 38: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-0.1554	 0.2284	-9.7284	 0.2464	-0.0174	-0.0286	 2.6788	-0.3157	-4.1001	90.0229	-1.5871	11.8633	 0.0000	 0.0000	-10.0000	89.9610	 0.0000	 0.0000	 0.1554	-0.2284	-0.2716	-0.0619	 0.0174	 0.0286	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0436	36.7607	38922.2399	 0.5604	 0.0000	-0.1554	 0.2284	-9.7284	 0.2464	-0.0174	-0.0286
 0.2683	-0.1166	-9.6908	 0.3463	 0.1576	-0.0338	 2.6855	-0.3243	-4.0917	89.9980	-1.5938	11.8523	 0.0000	 0.0000	-10.0000	89.9547	 0.0000	 0.0000	-0.2683	 0.1166	-0.3092	-0.0433	-0.1576	 0.0338	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0434	36.7607	38922.1779	 0.5608	 0.0000	 0.2683	-0.1166	-9.6908	 0.3463	 0.1576	-0.0338
 0.4869	-0.9607	-12.9393	 0.5200	 0.1808	-0.0489	 2.6807	-0.3231	-4.0967	90.0126	-1.5921	11.8554	 0.0000	 0.0000	-10.0000	89.9482	 0.0000	 0.0000	-0.4869	 0.9607	 2.9393	-0.0644	-0.1808	 0.0489	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0438	36.7609	38921.4815	 0.5612	 0.0000	 0.4869	-0.9607	-12.9393	 0.5200	 0.1808	-0.0489
 0.4784	-0.2913	-9.6775	 0.3734	 0.1687	-0.0241	 2.6840	-0.3261	-4.0912	89.9824	-1.5915	11.8755	 0.0000	 0.0000	-10.0000	89.9408	 0.0000	 0.0000	-0.4784	 0.2913	-0.3225	-0.0416	-0.1687	 0.0241	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0447	36.7600	38921.0698	 0.5616	 0.0000	 0.4784	-0.2913	-9.6775	 0.3734	 0.1687	-0.0241
 0.2742	-0.2138	-9.6521	 0.3279	 0.1099	-0.0178	 2.6873	-0.3188	-4.0954	89.9808	-1.5964	11.8724	 0.0000	 0.0000	-10.0000	89.9334	 0.0000	 0.0000	-0.2742	 0.2138	-0.3479	-0.0474	-0.1099	 0.0178	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0443	36.7594	38920.7625	 0.5620	 0.0000	 0.2742	-0.2138	-9.6521	 0.3279	 0.1099	-0.0178
-0.1396	-0.2054	-9.4856	 0.3767	-0.0074	-0.0003	 2.6835	-0.3241	-4.0967	89.9712	-1.6030	11.8669	 0.0000	 0.0000	-10.0000	89.9251	 0.0000	 0.0000	 0.1396	 0.2054	-0.5144	-0.0461	 0.0074	 0.0003	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0441	36.7583	38919.9923	 0.5624	 0.0000	-0.1396	-0.2054	-9.4856	 0.3767	-0.0074	-0.0003
-0.2474	 0.1606	-9.6795	 0.2614	-0.0638	-0.0384	 2.6924	-0.3355	-4.0981	89.9931	-1.6025	11.8820	 0.0000	 0.0000	-10.0000	89.9165	 0.0000	 0.0000	 0.2474	-0.1606	-0.3205	-0.0766	 0.0638	 0.0384	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0439	36.7581	38919.6995	 0.5628	 0.0000	-0.2474	 0.1606	-9.6795	 0.2614	-0.0638	-0.0384
-0.4931	 0.2301	-8.5182	 0.2219	-0.1200	-0.0276	 2.6930	-0.3340	-4.0995	89.9687	-1.6048	11.8760	 0.0000	 0.0000	-10.0000	89.9076	 0.0000	 0.0000	 0.4931	-0.2301	-1.4818	-0.0611	 0.1200	 0.0276	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0443	36.7573	38920.1025	 0.5632	 0.0000	-0.4931	 0.2301	-8.5182	 0.2219	-0.1200	-0.0276
 0.0957	 0.1961	-11.4912	 0.2909	 0.0343	-0.0071	 2.6860	-0.3217	-4.0959	89.9909	-1.6029	11.8814	 0.0000	 0.0000	-10.0000	89.8979	 0.0000	 0.0000	-0.0957	-0.1961	 1.4912	-0.0930	-0.0343	 0.0071	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0430	36.7576	38920.6435	 0.5636	 0.0000	 0.0957	 0.1961	-11.4912	 0.2909	 0.0343	-0.0071
-0.9105	 0.4397	-5.4068	 0.1636	-0.2074	 0.0093	 2.6797	-0.3242	-4.0961	89.9962	-1.6072	11.8609	 0.0000	 0.0000	-10.0000	89.8882	 0.0000	 0.0000	 0.9105	-0.4397	-4.5932	-0.1080	 0.2074	-0.0093	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0420	36.7581	38920.3822	 0.5640	 0.0000	-0.9105	 0.4397	-5.4068	 0.1636	-0.2074	 0.0093
-0.4326	-0.1422	-8.4599	 0.4393	-0.0873	-0.0101	 2.6826	-0.3123	-4.0971	89.9260	-1.6072	11.8710	 0.0000	 0.0000	-10.0000	89.8775	 0.0000	 0.0000	 0.4326	 0.1422	-1.5401	-0.0485	 0.0873	 0.0101	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0411	36.7588	38920.2717	 0.5644	 0.0000	-0.4326	-0.1422	-8.4599	 0.4393	-0.0873	-0.0101
 0.2843	-0.4783	-10.5685	 0.4051	 0.0725	-0.0218	 2.6724	-0.3115	-4.0991	89.9335	-1.6090	11.8811	 0.0000	 0.0000	-10.0000	89.8667	 0.0000	 0.0000	-0.2843	 0.4783	 0.5685	-0.0669	-0.0725	 0.0218	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0402	36.7588	38920.2297	 0.5648	 0.0000	 0.2843	-0.4783	-10.5685	 0.4051	 0.0725	-0.0218
-0.5899	 0.6234	-4.3751	 0.1869	-0.1616	 0.0025	 2.6863	-0.3231	-4.0953	89.8863	-1.6114	11.8730	 0.0000	 0.0000	-10.0000	89.8553	 0.0000	 0.0000	 0.5899	-0.6234	-5.6249	-0.0309	 0.1616	-0.0025	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0402	36.7594	38920.7657	 0.5652	 0.0000	-0.5899	 0.6234	-4.3751	 0.1869	-0.1616	 0.0025
-0.2454	 0.3790	-9.4463	 0.2589	-0.0128	-0.0524	 2.6851	-0.3159	-4.1018	89.9292	-1.6117	11.8668	 0.0000	 0.0000	-10.0000	89.8434	 0.0000	 0.0000	 0.2454	-0.3790	-0.5537	-0.0859	 0.0128	 0.0524	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0406	36.7598	38920.6822	 0.5656	 0.0000	-0.2454	 0.3790	-9.4463	 0.2589	-0.0128	-0.0524
-0.2072	-0.1753	-9.5051	 0.3979	-0.0552	-0.0292	 2.6790	-0.3170	-4.0960	89.9062	-1.6130	11.8776	 0.0000	 0.0000	-10.0000	89.8314	 0.0000	 0.0000	 0.2072	 0.1753	-0.4949	-0.0748	 0.0552	 0.0292	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0403	36.7588	38919.9895	 0.5660	 0.0000	-0.2072	-0.1753	-9.5051	 0.3979	-0.0552	-0.0292
-0.6170	 0.3225	-9.5063	 0.2588	-0.1523	-0.0160	 2.6872	-0.3255	-4.1075	89.8771	-1.6132	11.8765	 0.0000	 0.0000	-10.0000	89.8183	 0.0000	 0.0000	 0.6170	-0.3225	-0.4937	-0.0588	 0.1523	 0.0160	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0405	36.7587	38919.8066	 0.5664	 0.0000	-0.6170	 0.3225	-9.5063	 0.2588	-0.1523	-0.0160
-0.5366	 0.0139	-8.4943	 0.2904	-0.1341	-0.0322	 2.6905	-0.3269	-4.0964	89.8938	-1.6125	11.8741	 0.0000	 0.0000	-10.0000	89.8052	 0.0000	 0.0000	 0.5366	-0.0139	-1.5057	-0.0886	 0.1341	 0.0322	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0406	36.7574	38919.3258	 0.5668	 0.0000	-0.5366	 0.0139	-8.4943	 0.2904	-0.1341	-0.0322
-0.3980	-0.2663	-11.6093	 0.3714	-0.1055	-0.0296	 2.6799	-0.3232	-4.1102	89.8670	-1.6159	11.8772	 0.0000	 0.0000	-10.0000	89.7914	 0.0000	 0.0000	 0.3980	 0.2663	 1.6093	-0.0755	 0.1055	 0.0296	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0408	36.7586	38919.1851	 0.5672	 0.0000	-0.3980	-0.2663	-11.6093	 0.3714	-0.1055	-0.0296
-0.3334	 0.2014	-7.5359	 0.3123	-0.0642	-0.0052	 2.6872	-0.3137	-4.1098	89.8449	-1.6180	11.8702	 0.0000	 0.0000	-10.0000	89.7772	 0.0000	 0.0000	 0.3334	-0.2014	-2.4641	-0.0677	 0.0642	 0.0052	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0395	36.7588	38918.1219	 0.5676	 0.0000	-0.3334	 0.2014	-7.5359	 0.3123	-0.0642	-0.0052
-0.5363	-0.0172	-8.3363	 0.3506	-0.1346	-0.0193	 2.6791	-0.3176	-4.1195	89.8353	-1.6209	11.8457	 0.0000	 0.0000	-10.0000	89.7628	 0.0000	 0.0000	 0.5363	 0.0172	-1.6637	-0.0725	 0.1346	 0.0193	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0397	36.7581	38917.0395	 0.5680	 0.0000	-0.5363	-0.0172	-8.3363	 0.3506	-0.1346	-0.0193
-0.8413	 0.1458	-7.4072	 0.3221	-0.2107	-0.0192	 2.6808	-0.3130	-4.1203	89.8177	-1.6216	11.8581	 0.0000	 0.0000	-10.0000	89.7475	 0.0000	 0.0000	 0.8413	-0.1458	-2.5928	-0.0702	 0.2107	 0.0192	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0401	36.7577	38915.9629	 0.5684	 0.0000	-0.8413	 0.1458	-7.4072	 0.3221	-0.2107	-0.0192
 0.2925	-0.2957	-8.6035	 0.3965	 0.0703	-0.0227	 2.6756	-0.3052	-4.1152	89.8068	-1.6230	11.8678	 0.0000	 0.0000	-10.0000	89.7321	 0.0000	 0.0000	-0.2925	 0.2957	-1.3965	-0.0748	-0.0703	 0.0227	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0412	36.7586	38914.9338	 0.5688	 0.0000	 0.2925	-0.2957	-8.6035	 0.3965	 0.0703	-0.0227
-0.3866	 0.4632	-8.6806	 0.1575	-0.0171	-0.0384	 2.6619	-0.3044	-4.1260	89.7700	-1.6216	11.8535	 0.0000	 0.0000	-10.0000	89.7159	 0.0000	 0.0000	 0.3866	-0.4632	-1.3194	-0.0541	 0.0171	 0.0384	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0419	36.7589	38914.3972	 0.5692	 0.0000	-0.3866	 0.4632	-8.6806	 0.1575	-0.0171	-0.0384
-0.4184	 0.2629	-8.5037	 0.2396	-0.0535	-0.0165	 2.6666	-0.2877	-4.1228	89.7757	-1.6266	11.8435	 0.0000	 0.0000	-10.0000	89.6994	 0.0000	 0.0000	 0.4184	-0.2629	-1.4963	-0.0763	 0.0535	 0.0165	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0421	36.7596	38913.3113	 0.5696	 0.0000	-0.4184	 0.2629	-8.5037	 0.2396	-0.0535	-0.0165
-0.0890	 0.2111	-8.7735	 0.2520	-0.0317	-0.0313	 2.6560	-0.2865	-4.1240	89.7794	-1.6265	11.8513	 0.0000	 0.0000	-10.0000	89.6827	 0.0000	 0.0000	 0.0890	-0.2111	-1.2265	-0.0967	 0.0317	 0.0313	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0428	36.7597	38911.3962	 0.5700	 0.0000	-0.0890	 0.2111	-8.7735	 0.2520	-0.0317	-0.0313
-0.4243	-0.0226	-8.9144	 0.3162	-0.0825	-0.0224	 2.6589	-0.2904	-4.1160	89.7564	-1.6270	11.8521	 0.0000	 0.0000	-10.0000	89.6650	 0.0000	 0.0000	 0.4243	 0.0226	-1.0856	-0.0914	 0.0825	 0.0224	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0423	36.7603	38909.7916	 0.5704	 0.0000	-0.4243	-0.0226	-8.9144	 0.3162	-0.0825	-0.0224
-0.5429	-0.0496	-5.6770	 0.2989	-0.1123	-0.0209	 2.6620	-0.2951	-4.1220	89.7557	-1.6328	11.8390	 0.0000	 0.0000	-10.0000	89.6474	 0.0000	 0.0000	 0.5429	 0.0496	-4.3230	-0.1083	 0.1123	 0.0209	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0422	36.7609	38908.2069	 0.5708	 0.0000	-0.5429	-0.0496	-5.6770	 0.2989	-0.1123	-0.0209
 0.2644	-0.2141	-9.8433	 0.3182	 0.1026	-0.0215	 2.6618	-0.3007	-4.1282	89.7258	-1.6257	11.8657	 0.0000	 0.0000	-10.0000	89.6288	 0.0000	 0.0000	-0.2644	 0.2141	-0.1567	-0.0970	-0.1026	 0.0215	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0427	36.7618	38907.0887	 0.5712	 0.0000	 0.2644	-0.2141	-9.8433	 0.3182	 0.1026	-0.0215
-0.8347	 0.2292	-6.6614	 0.3244	-0.2301	-0.0361	 2.6530	-0.3012	-4.1255	89.6895	-1.6337	11.8560	 0.0000	 0.0000	-10.0000	89.6100	 0.0000	 0.0000	 0.8347	-0.2292	-3.3386	-0.0795	 0.2301	 0.0361	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0435	36.7604	38906.2162	 0.5716	 0.0000	-0.8347	 0.2292	-6.6614	 0.3244	-0.2301	-0.0361
-0.2889	 0.2778	-9.7886	 0.2771	-0.1032	-0.0167	 2.6538	-0.2962	-4.1256	89.6967	-1.6360	11.8709	 0.0000	 0.0000	-10.0000	89.5909	 0.0000	 0.0000	 0.2889	-0.2778	-0.2114	-0.1058	 0.1032	 0.0167	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0428	36.7612	38905.5394	 0.5720	 0.0000	-0.2889	 0.2778	-9.7886	 0.2771	-0.1032	-0.0167
-0.0387	 0.2355	-8.6824	 0.2716	 0.0294	-0.0488	 2.6641	-0.2915	-4.1278	89.6689	-1.6414	11.8589	 0.0000	 0.0000	-10.0000	89.5710	 0.0000	 0.0000	 0.0387	-0.2355	-1.3176	-0.0980	-0.0294	 0.0488	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0425	36.7617	38904.5508	 0.5724	 0.0000	-0.0387	 0.2355	-8.6824	 0.2716	 0.0294	-0.0488
 0.0742	 0.1690	-10.8185	 0.3143	 0.0103	-0.0513	 2.6561	-0.2886	-4.1303	89.6664	-1.6368	11.8605	 0.0000	 0.0000	-10.0000	89.5511	 0.0000	 0.0000	-0.0742	-0.1690	 0.8185	-0.1154	-0.0103	 0.0513	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0422	36.7608	38904.6675	 0.5728	 0.0000	 0.0742	 0.1690	-10.8185	 0.3143	 0.0103	-0.0513
 0.2851	-0.0098	-10.5925	 0.3400	 0.0498	-0.0658	 2.6670	-0.2858	-4.1246	89.6362	-1.6409	11.8505	 0.0000	 0.0000	-10.0000	89.5301	 0.0000	 0.0000	-0.2851	 0.0098	 0.5925	-0.1061	-0.0498	 0.0658	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0417	36.7611	38903.5439	 0.5732	 0.0000	 0.2851	-0.0098	-10.5925	 0.3400	 0.0498	-0.0658
-0.4582	 0.2992	-7.5394	 0.3042	-0.1332	-0.0411	 2.6560	-0.2872	-4.1327	89.6370	-1.6418	11.8749	 0.0000	 0.0000	-10.0000	89.5091	 0.0000	 0.0000	 0.4582	-0.2992	-2.4606	-0.1279	 0.1332	 0.0411	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0412	36.7616	38903.1728	 0.5736	 0.0000	-0.4582	 0.2992	-7.5394	 0.3042	-0.1332	-0.0411
 0.3162	-0.3248	-9.5495	 0.4498	 0.1132	-0.0652	 2.6570	-0.2822	-4.1361	89.6198	-1.6463	11.8637	 0.0000	 0.0000	-10.0000	89.4876	 0.0000	 0.0000	-0.3162	 0.3248	-0.4505	-0.1323	-0.1132	 0.0652	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0415	36.7621	38903.2690	 0.5740	 0.0000	 0.3162	-0.3248	-9.5495	 0.4498	 0.1132	-0.0652
-0.5414	 0.4694	-7.5658	 0.1785	-0.1299	-0.0407	 2.6583	-0.2743	-4.1404	89.5928	-1.6478	11.8587	 0.0000	 0.0000	-10.0000	89.4654	 0.0000	 0.0000	 0.5414	-0.4694	-2.4342	-0.1274	 0.1299	 0.0407	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0414	36.7616	38902.7509	 0.5744	 0.0000	-0.5414	 0.4694	-7.5658	 0.1785	-0.1299	-0.0407
-0.6235	-0.0786	-5.3960	 0.4084	-0.1561	-0.0399	 2.6631	-0.2740	-4.1381	89.5369	-1.6531	11.8549	 0.0000	 0.0000	-10.0000	89.4432	 0.0000	 0.0000	 0.6235	 0.0786	-4.6040	-0.0937	 0.1561	 0.0399	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0413	36.7616	38902.5300	 0.5748	 0.0000	-0.6235	-0.0786	-5.3960	 0.4084	-0.1561	-0.0399
 0.3067	 0.1670	-10.5610	 0.2421	 0.0749	-0.0263	 2.6566	-0.2789	-4.1509	89.5000	-1.6488	11.8537	 0.0000	 0.0000	-10.0000	89.4199	 0.0000	 0.0000	-0.3067	-0.1670	 0.5610	-0.0801	-0.0749	 0.0263	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0414	36.7597	38902.4195	 0.5752	 0.0000	 0.3067	 0.1670	-10.5610	 0.2421	 0.0749	-0.0263
-0.9825	 0.4385	-6.3616	 0.2143	-0.2424	-0.0293	 2.6537	-0.2714	-4.1402	89.4664	-1.6532	11.8638	 0.0000	 0.0000	-10.0000	89.3966	 0.0000	 0.0000	 0.9825	-0.4385	-3.6384	-0.0698	 0.2424	 0.0293	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0414	36.7598	38902.6750	 0.5756	 0.0000	-0.9825	 0.4385	-6.3616	 0.2143	-0.2424	-0.0293
 0.3009	 0.0762	-11.7460	 0.3386	 0.0375	-0.0844	 2.6447	-0.2833	-4.1385	89.4534	-1.6552	11.8710	 0.0000	 0.0000	-10.0000	89.3727	 0.0000	 0.0000	-0.3009	-0.0762	 1.7460	-0.0807	-0.0375	 0.0844	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0412	36.7596	38901.8275	 0.5760	 0.0000	 0.3009	 0.0762	-11.7460	 0.3386	 0.0375	-0.0844
-0.2939	 0.7860	-8.7490	 0.1958	-0.1001	-0.0413	 2.6478	-0.2796	-4.1489	89.4118	-1.6492	11.8688	 0.0000	 0.0000	-10.0000	89.3482	 0.0000	 0.0000	 0.2939	-0.7860	-1.2510	-0.0636	 0.1001	 0.0413	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0422	36.7593	38901.7416	 0.5764	 0.0000	-0.2939	 0.7860	-8.7490	 0.1958	-0.1001	-0.0413
-1.1766	 0.7855	-5.4280	 0.0882	-0.3198	-0.0103	 2.6448	-0.2882	-4.1485	89.4226	-1.6544	11.8776	 0.0000	 0.0000	-10.0000	89.3237	 0.0000	 0.0000	 1.1766	-0.7855	-4.5720	-0.0989	 0.3198	 0.0103	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0419	36.7590	38901.6575	 0.5768	 0.0000	-1.1766	 0.7855	-5.4280	 0.0882	-0.3198	-0.0103
-7.8937	 5.1125	19.2471	-0.5582	-2.5965	 0.2500	 2.6565	-0.2878	-4.1540	89.3906	-1.6528	11.9003	 0.0000	 0.0000	-10.0000	89.2981	 0.0000	 0.0000	 7.8937	-5.1125	-29.2471	-0.0925	 2.5965	-0.2500	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0412	36.7599	38900.9466	 0.5772	 0.0000	-7.8937	 5.1125	19.2471	-0.5582	-2.5965	 0.2500
-0.3743	 0.6486	-7.4596	 0.1788	-0.1040	-0.0051	 2.6552	-0.2897	-4.1522	89.3725	-1.6515	11.9004	 0.0000	 0.0000	-10.0000	89.2726	 0.0000	 0.0000	 0.3743	-0.6486	-2.5404	-0.0999	 0.1040	 0.0051	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0404	36.7594	38900.2296	 0.5776	 0.0000	-0.3743	 0.6486	-7.4596	 0.1788	-0.1040	-0.0051
-0.2446	 0.0870	-7.4760	 0.3681	-0.0251	-0.0425	 2.6507	-0.2842	-4.1537	89.3634	-1.6595	11.8721	 0.0000	 0.0000	-10.0000	89.2463	 0.0000	 0.0000	 0.2446	-0.0870	-2.5240	-0.1171	 0.0251	 0.0425	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0408	36.7605	38899.9784	 0.5780	 0.0000	-0.2446	 0.0870	-7.4760	 0.3681	-0.0251	-0.0425
-0.6676	 0.0936	-10.6720	 0.3078	-0.1980	-0.0347	 2.6692	-0.2856	-4.1605	89.3201	-1.6556	11.8837	 0.0000	 0.0000	-10.0000	89.2196	 0.0000	 0.0000	 0.6676	-0.0936	 0.6720	-0.1005	 0.1980	 0.0347	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0417	36.7596	38899.6818	 0.5784	 0.0000	-0.6676	 0.0936	-10.6720	 0.3078	-0.1980	-0.0347
 0.6143	 0.1273	-11.7294	 0.2729	 0.2256	-0.0778	 2.6787	-0.2882	-4.1559	89.2925	-1.6566	11.8810	 0.0000	 0.0000	-10.0000	89.1927	 0.0000	 0.0000	-0.6143	-0.1273	 1.7294	-0.0998	-0.2256	 0.0778	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0407	36.7603	38899.4114	 0.5788	 0.0000	 0.6143	 0.1273	-11.7294	 0.2729	 0.2256	-0.0778
-0.7319	 0.6343	-6.5776	 0.1550	-0.1765	-0.0287	 2.6747	-0.2893	-4.1613	89.2881	-1.6576	11.8812	 0.0000	 0.0000	-10.0000	89.1649	 0.0000	 0.0000	 0.7319	-0.6343	-3.4224	-0.1232	 0.1765	 0.0287	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0410	36.7617	38898.8992	 0.5792	 0.0000	-0.7319	 0.6343	-6.5776	 0.1550	-0.1765	-0.0287
 0.0280	 0.0418	-8.4970	 0.3303	 0.0708	-0.0522	 2.6858	-0.2908	-4.1656	89.2500	-1.6550	11.8965	 0.0000	 0.0000	-10.0000	89.1371	 0.0000	 0.0000	-0.0280	-0.0418	-1.5030	-0.1129	-0.0708	 0.0522	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0412	36.7622	38899.1504	 0.5796	 0.0000	 0.0280	 0.0418	-8.4970	 0.3303	 0.0708	-0.0522
