Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 16: 1: 19: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.5426	-0.5690	 1.5644	 0.3140	-0.3202	-0.0070	 1.1494	-0.1064	-0.6830	 5.0719	-1.5836	-0.7082	 0.0000	 0.0000	-10.0000	 5.2962	 0.0000	 0.0000	 1.5426	 0.5690	-11.5644	 0.2243	 0.3202	 0.0070	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1026	36.8053	38885.6001	 0.1156	 0.0000	-1.5426	-0.5690	 1.5644	 0.3140	-0.3202	-0.0070
-0.9876	-0.5354	-1.7813	 0.2589	-0.1032	 0.0007	 1.1472	-0.1037	-0.6950	 5.1194	-1.5741	-0.7133	 0.0000	 0.0000	-10.0000	 5.3647	 0.0000	 0.0000	 0.9876	 0.5354	-8.2187	 0.2453	 0.1032	-0.0007	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1030	36.8055	38886.0209	 0.1160	 0.0000	-0.9876	-0.5354	-1.7813	 0.2589	-0.1032	 0.0007
-0.5680	-0.7964	-1.7284	 0.2450	-0.0281	-0.0409	 1.1437	-0.1113	-0.7038	 5.1999	-1.5659	-0.7128	 0.0000	 0.0000	-10.0000	 5.4333	 0.0000	 0.0000	 0.5680	 0.7964	-8.2716	 0.2334	 0.0281	 0.0409	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1040	36.8057	38885.9630	 0.1164	 0.0000	-0.5680	-0.7964	-1.7284	 0.2450	-0.0281	-0.0409
-0.8882	-1.1427	-0.6069	 0.4258	-0.1147	-0.0331	 1.1514	-0.1004	-0.7093	 5.2315	-1.5691	-0.6991	 0.0000	 0.0000	-10.0000	 5.5028	 0.0000	 0.0000	 0.8882	 1.1427	-9.3931	 0.2713	 0.1147	 0.0331	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1037	36.8060	38885.5085	 0.1168	 0.0000	-0.8882	-1.1427	-0.6069	 0.4258	-0.1147	-0.0331
-1.0538	-1.1177	 1.5107	 0.4155	-0.1139	 0.0118	 1.1382	-0.1187	-0.7159	 5.2956	-1.5608	-0.6935	 0.0000	 0.0000	-10.0000	 5.5723	 0.0000	 0.0000	 1.0538	 1.1177	-11.5107	 0.2768	 0.1139	-0.0118	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1026	36.8062	38885.4970	 0.1172	 0.0000	-1.0538	-1.1177	 1.5107	 0.4155	-0.1139	 0.0118
-0.9694	-0.7977	-1.5366	 0.3191	-0.0973	-0.0294	 1.1448	-0.1199	-0.7292	 5.3749	-1.5517	-0.6962	 0.0000	 0.0000	-10.0000	 5.6425	 0.0000	 0.0000	 0.9694	 0.7977	-8.4634	 0.2676	 0.0973	 0.0294	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1018	36.8066	38885.3170	 0.1176	 0.0000	-0.9694	-0.7977	-1.5366	 0.3191	-0.0973	-0.0294
-1.7920	-0.7262	 1.5974	 0.2847	-0.4042	 0.0012	 1.1418	-0.1225	-0.7300	 5.4455	-1.5589	-0.6932	 0.0000	 0.0000	-10.0000	 5.7130	 0.0000	 0.0000	 1.7920	 0.7262	-11.5974	 0.2676	 0.4042	-0.0012	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1016	36.8068	38885.3434	 0.1180	 0.0000	-1.7920	-0.7262	 1.5974	 0.2847	-0.4042	 0.0012
-0.5221	-0.9791	 0.6426	 0.4018	-0.0178	-0.0169	 1.1347	-0.1105	-0.7393	 5.5078	-1.5363	-0.7270	 0.0000	 0.0000	-10.0000	 5.7838	 0.0000	 0.0000	 0.5221	 0.9791	-10.6426	 0.2760	 0.0178	 0.0169	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1017	36.8067	38885.0608	 0.1184	 0.0000	-0.5221	-0.9791	 0.6426	 0.4018	-0.0178	-0.0169
-1.1742	-1.0476	 0.5806	 0.4401	-0.1542	-0.0312	 1.1314	-0.1028	-0.7550	 5.5826	-1.5318	-0.7211	 0.0000	 0.0000	-10.0000	 5.8553	 0.0000	 0.0000	 1.1742	 1.0476	-10.5806	 0.2727	 0.1542	 0.0312	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1015	36.8064	38884.2217	 0.1188	 0.0000	-1.1742	-1.0476	 0.5806	 0.4401	-0.1542	-0.0312
-0.7649	-1.5328	 1.6051	 0.5375	-0.0523	-0.0177	 1.1427	-0.0987	-0.7536	 5.6586	-1.5315	-0.7291	 0.0000	 0.0000	-10.0000	 5.9268	 0.0000	 0.0000	 0.7649	 1.5328	-11.6051	 0.2682	 0.0523	 0.0177	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1013	36.8069	38884.5109	 0.1192	 0.0000	-0.7649	-1.5328	 1.6051	 0.5375	-0.0523	-0.0177
-0.8517	-0.8804	-2.4865	 0.4197	-0.1166	-0.0320	 1.1477	-0.0945	-0.7711	 5.7348	-1.5146	-0.7504	 0.0000	 0.0000	-10.0000	 5.9991	 0.0000	 0.0000	 0.8517	 0.8804	-7.5135	 0.2643	 0.1166	 0.0320	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1015	36.8064	38884.5847	 0.1196	 0.0000	-0.8517	-0.8804	-2.4865	 0.4197	-0.1166	-0.0320
-1.5120	-0.3925	 2.5695	 0.2892	-0.2792	 0.0131	 1.1466	-0.1017	-0.7713	 5.7947	-1.5148	-0.7499	 0.0000	 0.0000	-10.0000	 6.0716	 0.0000	 0.0000	 1.5120	 0.3925	-12.5695	 0.2769	 0.2792	-0.0131	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1016	36.8063	38884.6768	 0.1200	 0.0000	-1.5120	-0.3925	 2.5695	 0.2892	-0.2792	 0.0131
-1.5890	-0.5411	 1.5010	 0.2835	-0.3180	-0.0207	 1.1529	-0.1047	-0.7715	 5.8820	-1.5190	-0.7263	 0.0000	 0.0000	-10.0000	 6.1444	 0.0000	 0.0000	 1.5890	 0.5411	-11.5010	 0.2624	 0.3180	 0.0207	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1019	36.8050	38884.9320	 0.1204	 0.0000	-1.5890	-0.5411	 1.5010	 0.2835	-0.3180	-0.0207
-0.9129	-0.1895	-0.4821	 0.1595	-0.1498	 0.0017	 1.1511	-0.0982	-0.7804	 5.9246	-1.5062	-0.7396	 0.0000	 0.0000	-10.0000	 6.2179	 0.0000	 0.0000	 0.9129	 0.1895	-9.5179	 0.2933	 0.1498	-0.0017	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1020	36.8043	38884.1671	 0.1208	 0.0000	-0.9129	-0.1895	-0.4821	 0.1595	-0.1498	 0.0017
-0.9461	-0.5550	 1.4362	 0.2691	-0.1100	 0.0008	 1.1406	-0.0994	-0.7969	 6.0037	-1.5142	-0.7413	 0.0000	 0.0000	-10.0000	 6.2914	 0.0000	 0.0000	 0.9461	 0.5550	-11.4362	 0.2877	 0.1100	-0.0008	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1026	36.8050	38883.9017	 0.1212	 0.0000	-0.9461	-0.5550	 1.4362	 0.2691	-0.1100	 0.0008
-0.7479	-1.1125	 2.5901	 0.3290	-0.0689	-0.0452	 1.1484	-0.0883	-0.8012	 6.0859	-1.5013	-0.7399	 0.0000	 0.0000	-10.0000	 6.3658	 0.0000	 0.0000	 0.7479	 1.1125	-12.5901	 0.2798	 0.0689	 0.0452	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1022	36.8046	38883.9495	 0.1216	 0.0000	-0.7479	-1.1125	 2.5901	 0.3290	-0.0689	-0.0452
-1.4631	-0.4361	 1.7921	 0.2388	-0.2547	-0.0325	 1.1448	-0.0879	-0.8159	 6.1401	-1.4996	-0.7185	 0.0000	 0.0000	-10.0000	 6.4402	 0.0000	 0.0000	 1.4631	 0.4361	-11.7921	 0.3002	 0.2547	 0.0325	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1026	36.8047	38883.4078	 0.1220	 0.0000	-1.4631	-0.4361	 1.7921	 0.2388	-0.2547	-0.0325
-1.0983	-0.8424	 1.7950	 0.3439	-0.1601	-0.0193	 1.1548	-0.0915	-0.8133	 6.2348	-1.4964	-0.7197	 0.0000	 0.0000	-10.0000	 6.5152	 0.0000	 0.0000	 1.0983	 0.8424	-11.7950	 0.2804	 0.1601	 0.0193	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1021	36.8041	38883.2480	 0.1224	 0.0000	-1.0983	-0.8424	 1.7950	 0.3439	-0.1601	-0.0193
-0.4499	-1.1050	 0.7976	 0.4096	 0.0364	-0.0340	 1.1535	-0.0838	-0.8206	 6.3199	-1.4944	-0.7331	 0.0000	 0.0000	-10.0000	 6.5906	 0.0000	 0.0000	 0.4499	 1.1050	-10.7976	 0.2707	-0.0364	 0.0340	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1025	36.8040	38883.1230	 0.1228	 0.0000	-0.4499	-1.1050	 0.7976	 0.4096	 0.0364	-0.0340
-1.1344	-0.5133	 2.8763	 0.2943	-0.1507	-0.0113	 1.1533	-0.0837	-0.8357	 6.3550	-1.4797	-0.7442	 0.0000	 0.0000	-10.0000	 6.6661	 0.0000	 0.0000	 1.1344	 0.5133	-12.8763	 0.3111	 0.1507	 0.0113	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1031	36.8043	38882.7023	 0.1232	 0.0000	-1.1344	-0.5133	 2.8763	 0.2943	-0.1507	-0.0113
-1.4494	-0.5434	 4.8933	 0.2667	-0.3024	 0.0004	 1.1565	-0.0703	-0.8475	 6.4299	-1.4822	-0.7574	 0.0000	 0.0000	-10.0000	 6.7425	 0.0000	 0.0000	 1.4494	 0.5434	-14.8933	 0.3126	 0.3024	-0.0004	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1032	36.8038	38882.8024	 0.1236	 0.0000	-1.4494	-0.5434	 4.8933	 0.2667	-0.3024	 0.0004
-1.7230	-1.0586	 2.6890	 0.4469	-0.4263	-0.0008	 1.1588	-0.0650	-0.8554	 6.5185	-1.4841	-0.7713	 0.0000	 0.0000	-10.0000	 6.8189	 0.0000	 0.0000	 1.7230	 1.0586	-12.6890	 0.3004	 0.4263	 0.0008	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1039	36.8048	38883.5118	 0.1240	 0.0000	-1.7230	-1.0586	 2.6890	 0.4469	-0.4263	-0.0008
-1.7540	-0.8915	-0.4758	 0.3821	-0.3877	-0.0184	 1.1577	-0.0691	-0.8603	 6.6096	-1.4764	-0.7561	 0.0000	 0.0000	-10.0000	 6.8959	 0.0000	 0.0000	 1.7540	 0.8915	-9.5242	 0.2862	 0.3877	 0.0184	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1037	36.8049	38884.1004	 0.1244	 0.0000	-1.7540	-0.8915	-0.4758	 0.3821	-0.3877	-0.0184
-0.2239	-0.8598	-2.7633	 0.3450	 0.0641	-0.0219	 1.1662	-0.0611	-0.8735	 6.6829	-1.4678	-0.7751	 0.0000	 0.0000	-10.0000	 6.9733	 0.0000	 0.0000	 0.2239	 0.8598	-7.2367	 0.2903	-0.0641	 0.0219	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1041	36.8043	38884.1363	 0.1248	 0.0000	-0.2239	-0.8598	-2.7633	 0.3450	 0.0641	-0.0219
-0.5563	-1.0161	-2.6855	 0.3605	-0.0357	-0.0332	 1.1649	-0.0572	-0.8775	 6.7279	-1.4539	-0.7778	 0.0000	 0.0000	-10.0000	 7.0508	 0.0000	 0.0000	 0.5563	 1.0161	-7.3145	 0.3228	 0.0357	 0.0332	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1031	36.8032	38883.3889	 0.1252	 0.0000	-0.5563	-1.0161	-2.6855	 0.3605	-0.0357	-0.0332
-0.5498	-1.1444	 2.5132	 0.4068	-0.0519	-0.0116	 1.1806	-0.0638	-0.8856	 6.8119	-1.4540	-0.7591	 0.0000	 0.0000	-10.0000	 7.1291	 0.0000	 0.0000	 0.5498	 1.1444	-12.5132	 0.3173	 0.0519	 0.0116	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1024	36.8035	38882.1240	 0.1256	 0.0000	-0.5498	-1.1444	 2.5132	 0.4068	-0.0519	-0.0116
-0.9488	-0.7815	-0.4136	 0.2926	-0.1409	-0.0067	 1.1844	-0.0551	-0.8924	 6.8927	-1.4455	-0.7781	 0.0000	 0.0000	-10.0000	 7.2075	 0.0000	 0.0000	 0.9488	 0.7815	-9.5864	 0.3148	 0.1409	 0.0067	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1023	36.8029	38881.3563	 0.1260	 0.0000	-0.9488	-0.7815	-0.4136	 0.2926	-0.1409	-0.0067
-4.6863	 0.2016	13.8555	 0.3533	-1.2724	 0.1146	 1.1869	-0.0616	-0.8992	 7.0025	-1.4398	-0.7921	 0.0000	 0.0000	-10.0000	 7.2865	 0.0000	 0.0000	 4.6863	-0.2016	-23.8555	 0.2840	 1.2724	-0.1146	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1027	36.8037	38881.3050	 0.1264	 0.0000	-4.6863	 0.2016	13.8555	 0.3533	-1.2724	 0.1146
-0.4013	-0.3739	 1.5396	 0.2847	 0.0035	-0.0110	 1.1800	-0.0508	-0.9080	 7.0756	-1.4370	-0.7845	 0.0000	 0.0000	-10.0000	 7.3658	 0.0000	 0.0000	 0.4013	 0.3739	-11.5396	 0.2901	-0.0035	 0.0110	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1029	36.8040	38880.4788	 0.1268	 0.0000	-0.4013	-0.3739	 1.5396	 0.2847	 0.0035	-0.0110
-1.8125	-0.7801	 0.5845	 0.3440	-0.3391	-0.0094	 1.1874	-0.0465	-0.9176	 7.1462	-1.4314	-0.7815	 0.0000	 0.0000	-10.0000	 7.4453	 0.0000	 0.0000	 1.8125	 0.7801	-10.5845	 0.2991	 0.3391	 0.0094	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1024	36.8040	38880.0392	 0.1272	 0.0000	-1.8125	-0.7801	 0.5845	 0.3440	-0.3391	-0.0094
-1.8758	-0.8437	 3.7298	 0.3677	-0.3795	-0.0070	 1.1945	-0.0482	-0.9315	 7.2391	-1.4232	-0.7745	 0.0000	 0.0000	-10.0000	 7.5256	 0.0000	 0.0000	 1.8758	 0.8437	-13.7298	 0.2865	 0.3795	 0.0070	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1029	36.8033	38879.4361	 0.1276	 0.0000	-1.8758	-0.8437	 3.7298	 0.3677	-0.3795	-0.0070
-1.6407	-0.5939	 1.6952	 0.3532	-0.3749	-0.0155	 1.1927	-0.0478	-0.9496	 7.3054	-1.4211	-0.7601	 0.0000	 0.0000	-10.0000	 7.6058	 0.0000	 0.0000	 1.6407	 0.5939	-11.6952	 0.3005	 0.3749	 0.0155	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1028	36.8038	38878.4761	 0.1280	 0.0000	-1.6407	-0.5939	 1.6952	 0.3532	-0.3749	-0.0155
-1.5491	-0.3939	 3.7118	 0.2955	-0.3233	 0.0039	 1.1932	-0.0448	-0.9622	 7.3582	-1.4092	-0.7718	 0.0000	 0.0000	-10.0000	 7.6868	 0.0000	 0.0000	 1.5491	 0.3939	-13.7118	 0.3286	 0.3233	-0.0039	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1028	36.8041	38877.2152	 0.1284	 0.0000	-1.5491	-0.3939	 3.7118	 0.2955	-0.3233	 0.0039
-1.3678	-0.4732	 1.5065	 0.3187	-0.2730	-0.0303	 1.1999	-0.0436	-0.9666	 7.4567	-1.4106	-0.7684	 0.0000	 0.0000	-10.0000	 7.7680	 0.0000	 0.0000	 1.3678	 0.4732	-11.5065	 0.3114	 0.2730	 0.0303	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1016	36.8043	38875.3805	 0.1288	 0.0000	-1.3678	-0.4732	 1.5065	 0.3187	-0.2730	-0.0303
-0.7118	-0.3888	 1.4797	 0.1537	-0.0576	-0.0123	 1.1952	-0.0382	-0.9718	 7.5256	-1.4068	-0.7815	 0.0000	 0.0000	-10.0000	 7.8496	 0.0000	 0.0000	 0.7118	 0.3888	-11.4797	 0.3240	 0.0576	 0.0123	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1020	36.8046	38874.0553	 0.1292	 0.0000	-0.7118	-0.3888	 1.4797	 0.1537	-0.0576	-0.0123
-1.2879	-0.7422	 0.5749	 0.3535	-0.3155	-0.0021	 1.1946	-0.0430	-0.9801	 7.6216	-1.4026	-0.7830	 0.0000	 0.0000	-10.0000	 7.9317	 0.0000	 0.0000	 1.2879	 0.7422	-10.5749	 0.3101	 0.3155	 0.0021	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1012	36.8045	38873.2080	 0.1296	 0.0000	-1.2879	-0.7422	 0.5749	 0.3535	-0.3155	-0.0021
-1.4029	-0.1779	-0.3996	 0.2597	-0.2966	 0.0148	 1.1956	-0.0342	-0.9910	 7.7013	-1.3953	-0.7862	 0.0000	 0.0000	-10.0000	 8.0139	 0.0000	 0.0000	 1.4029	 0.1779	-9.6004	 0.3126	 0.2966	-0.0148	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1017	36.8045	38871.5150	 0.1300	 0.0000	-1.4029	-0.1779	-0.3996	 0.2597	-0.2966	 0.0148
-1.8039	-0.5191	 2.7083	 0.2774	-0.4163	-0.0116	 1.2105	-0.0313	-0.9935	 7.8023	-1.3944	-0.7736	 0.0000	 0.0000	-10.0000	 8.0969	 0.0000	 0.0000	 1.8039	 0.5191	-12.7083	 0.2946	 0.4163	 0.0116	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1015	36.8049	38870.8970	 0.1304	 0.0000	-1.8039	-0.5191	 2.7083	 0.2774	-0.4163	-0.0116
-1.6237	-0.6076	 5.7320	 0.3614	-0.3599	-0.0059	 1.2070	-0.0365	-1.0068	 7.8553	-1.3966	-0.7655	 0.0000	 0.0000	-10.0000	 8.1800	 0.0000	 0.0000	 1.6237	 0.6076	-15.7320	 0.3247	 0.3599	 0.0059	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1003	36.8061	38869.8219	 0.1308	 0.0000	-1.6237	-0.6076	 5.7320	 0.3614	-0.3599	-0.0059
-1.1663	 0.0242	 5.8084	 0.1227	-0.1842	-0.0100	 1.2233	-0.0324	-1.0156	 7.9463	-1.3918	-0.7556	 0.0000	 0.0000	-10.0000	 8.2635	 0.0000	 0.0000	 1.1663	-0.0242	-15.8084	 0.3172	 0.1842	 0.0100	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1007	36.8059	38869.6790	 0.1312	 0.0000	-1.1663	 0.0242	 5.8084	 0.1227	-0.1842	-0.0100
-0.9337	-0.2366	 2.7264	 0.2702	-0.1317	-0.0192	 1.2285	-0.0272	-1.0289	 8.0316	-1.3806	-0.7484	 0.0000	 0.0000	-10.0000	 8.3475	 0.0000	 0.0000	 0.9337	 0.2366	-12.7264	 0.3159	 0.1317	 0.0192	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1006	36.8056	38868.8714	 0.1316	 0.0000	-0.9337	-0.2366	 2.7264	 0.2702	-0.1317	-0.0192
-2.0452	-0.0902	 4.7902	 0.1405	-0.4990	 0.0048	 1.2309	-0.0342	-1.0433	 8.0938	-1.3747	-0.7511	 0.0000	 0.0000	-10.0000	 8.4316	 0.0000	 0.0000	 2.0452	 0.0902	-14.7902	 0.3378	 0.4990	-0.0048	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1010	36.8044	38868.5307	 0.1320	 0.0000	-2.0452	-0.0902	 4.7902	 0.1405	-0.4990	 0.0048
-2.2167	-0.3742	 3.7999	 0.3389	-0.5339	 0.0393	 1.2278	-0.0385	-1.0595	 8.1672	-1.3658	-0.7438	 0.0000	 0.0000	-10.0000	 8.5165	 0.0000	 0.0000	 2.2167	 0.3742	-13.7999	 0.3493	 0.5339	-0.0393	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1017	36.8042	38867.9846	 0.1324	 0.0000	-2.2167	-0.3742	 3.7999	 0.3389	-0.5339	 0.0393
-1.5150	-0.6274	 0.5892	 0.3566	-0.3274	-0.0207	 1.2396	-0.0377	-1.0760	 8.3078	-1.3674	-0.7111	 0.0000	 0.0000	-10.0000	 8.6015	 0.0000	 0.0000	 1.5150	 0.6274	-10.5892	 0.2937	 0.3274	 0.0207	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1023	36.8042	38868.2573	 0.1328	 0.0000	-1.5150	-0.6274	 0.5892	 0.3566	-0.3274	-0.0207
-1.7863	-0.6216	 2.6316	 0.3801	-0.3819	-0.0079	 1.2334	-0.0280	-1.0765	 8.3790	-1.3702	-0.7063	 0.0000	 0.0000	-10.0000	 8.6870	 0.0000	 0.0000	 1.7863	 0.6216	-12.6316	 0.3079	 0.3819	 0.0079	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1023	36.8049	38868.2405	 0.1332	 0.0000	-1.7863	-0.6216	 2.6316	 0.3801	-0.3819	-0.0079
-1.5043	-0.3627	 1.4521	 0.2874	-0.3186	-0.0210	 1.2376	-0.0352	-1.0881	 8.4453	-1.3543	-0.7076	 0.0000	 0.0000	-10.0000	 8.7728	 0.0000	 0.0000	 1.5043	 0.3627	-11.4521	 0.3276	 0.3186	 0.0210	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1019	36.8048	38867.2019	 0.1336	 0.0000	-1.5043	-0.3627	 1.4521	 0.2874	-0.3186	-0.0210
-0.9726	-0.4571	 2.5437	 0.3385	-0.1709	-0.0130	 1.2454	-0.0313	-1.0947	 8.5402	-1.3387	-0.7191	 0.0000	 0.0000	-10.0000	 8.8588	 0.0000	 0.0000	 0.9726	 0.4571	-12.5437	 0.3186	 0.1709	 0.0130	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1030	36.8050	38866.3230	 0.1340	 0.0000	-0.9726	-0.4571	 2.5437	 0.3385	-0.1709	-0.0130
-1.6229	-0.3728	 1.6069	 0.2620	-0.3506	-0.0176	 1.2400	-0.0328	-1.1105	 8.6466	-1.3217	-0.7113	 0.0000	 0.0000	-10.0000	 8.9456	 0.0000	 0.0000	 1.6229	 0.3728	-11.6069	 0.2990	 0.3506	 0.0176	 0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.1033	36.8051	38866.1327	 0.1344	 0.0000	-1.6229	-0.3728	 1.6069	 0.2620	-0.3506	-0.0176
